Time;CH 1 Object Temperature;CH 1 Sink Temperature;CH 1 Target Object Temperature;CH 1 (Ramp) Nominal Temperature;CH 1 Thermal Power Model Current;CH 1 Actual Output Current;CH 1 Actual Output Voltage;_label_PAR_PID_LIM_N1;_label_PAR_PID_LIM_P1;CH 1 PID Control Variable;_label_MoniTempObj1_ADC;_label_PAR_TOBJ_U1;_label_PAR_TOBJ_R1;_label_PAR_NTC_SINK_CH1_ADC;_label_PAR_TSINK_R1;_label_PAR_SINK_MEAS_T1;_label_PAR_OBJECT_MEAS_T1;CH 2 Object Temperature;CH 2 Sink Temperature;CH 2 Target Object Temperature;CH 2 (Ramp) Nominal Temperature;CH 2 Thermal Power Model Current;CH 2 Actual Output Current;CH 2 Actual Output Voltage;_label_PAR_PID_LIM_N2;_label_PAR_PID_LIM_P2;CH 2 PID Control Variable;_label_MoniTempObj2_ADC;_label_PAR_TOBJ_U2;_label_PAR_TOBJ_R2;_label_PAR_NTC_SINK_CH2_ADC;_label_PAR_TSINK_R2;_label_PAR_SINK_MEAS_T2;_label_PAR_OBJECT_MEAS_T2;_label_Mon_PAR_DEVICE_TYPE;_label_uc_Version;_label_PAR_MIN_FW_VERSION_Moni;_label_uc_BuildNumber;_labelM_PAR_VER_HW_VERSION;_labelM_PAR_VER_HW_SERNR;Driver Input Voltage;_label_M10V;_label_M33V;Device Temperature;_label_PAR_OUT_CURRENT_SUM;_label_PAR_DEV_TEMPM_ILIMIT;_label_PAR_DEV_TEMPM_TLIMIT;Error Number;Error Instance;Error Parameter;_label_PAR_DEBUG_U1A;_label_PAR_DEBUG_I1A;_label_PAR_DEBUG_U1B;_label_PAR_DEBUG_I1B;_label_PAR_DEBUG_REL_PWM_LEV1;_label_PAR_SYM_CORR1;_label_PAR_DEBUG_ABS_PWM_LA1;_label_PAR_DEBUG_ABS_PWM_LB1;_label_PAR_DEBUG_U2A;_label_PAR_DEBUG_I2A;_label_PAR_DEBUG_U2B;_label_PAR_DEBUG_I2B;_label_PAR_DEBUG_REL_PWM_LEV2;_label_PAR_SYM_CORR2;_label_PAR_DEBUG_ABS_PWM_LA2;_label_PAR_DEBUG_ABS_PWM_LB2;_label_PAR_SYSTICK_MAX_CYCLE;_label_PAR_SYSTICK_AVG_CYCLE;_label_PAR_FAN_REL_COOL_POWER1;_label_PAR_FAN_REL_COOL_POWER2;CH1 Fan Speed;CH2 Fan Speed;_label_TimeBase_TempCtrl1;_label_TimeBase_TempCtrl2;_label_PAR_NTC_SINK_CH3_ADC;_label_PAR_NTC_SINK_CH4_ADC;_label_PAR_TOBJ_MIN_U1;_label_PAR_TOBJ_MAX_U1;_label_PAR_TOBJ_MIN_R1;_label_PAR_TOBJ_MAX_R1;_label_PAR_TOBJ_MIN_T1;_label_PAR_TOBJ_MAX_T1;_label_PAR_TOBJ_MIN_U2;_label_PAR_TOBJ_MAX_U2;_label_PAR_TOBJ_MIN_R2;_label_PAR_TOBJ_MAX_R2;_label_PAR_TOBJ_MIN_T2;_label_PAR_TOBJ_MAX_T2;_label_PAR_TSINK_MIN_R1;_label_PAR_TSINK_MIN_R2;_label_PAR_TSINK_MAX_R1;_label_PAR_TSINK_MAX_R2;_label_PAR_TSINK_MIN_T1;_label_PAR_TSINK_MIN_T2;_label_PAR_TSINK_MAX_T1;_label_PAR_TSINK_MAX_T2;_label_PAR_ADS_SELFT_TRIGGER1;_label_PAR_ADS_SELFT_AVDD1;_label_PAR_ADS_SELFT_IRS1;_label_PAR_ADS_SELFT_VREF1;_label_PAR_ADS_SELFT_TRIGGER2;_label_PAR_ADS_SELFT_AVDD2;_label_PAR_ADS_SELFT_IRS2;_label_PAR_ADS_SELFT_VREF2;_label_PAR_PBC_RES_InputState;_label_PAR_SINK_FILTER_RESET
2022-07-20 11:35:37;28.91939;25;95;95;0;-0.004013157;0.01021671;0;0;0;757989.1;;110.4789;3842.35;89112;8.144257;28.91939;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98787;4.977236;3.300613;32.02063;-0.004013157;4;90;0;0;0;0.1006126;-0.003957748;0.09012222;-0.005340576;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828768;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:35:38;28.91234;25;95;95;0;-0.00398674;0.01022377;0;0;0;757970.3;;110.4762;3842.312;89097.36;8.162018;28.91234;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98663;4.976521;3.300865;32.01091;-0.00398674;4;90;0;0;0;0.09975433;-0.003814697;0.09021759;-0.0041008;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828741;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:35:39;28.92357;25;95;95;0;-0.004024887;0.01023674;0;0;0;758000.3;;110.4805;3842.299;89092.14;8.166168;28.92357;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98801;4.976892;3.300316;32.01276;-0.004024887;4;90;0;0;0;0.100708;-0.00295639;0.09021759;-0.004720688;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828747;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:35:40;28.92714;25;95;95;0;-0.004007244;0.01016426;0;0;0;758009.7;;110.4819;3842.291;89088.97;8.168732;28.92714;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98663;4.976006;3.299767;32.01732;-0.004007244;4;90;0;0;0;0.1008034;-0.001955032;0.09088516;-0.005149841;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828757;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:35:41;28.93843;25;95;95;0;-0.003974915;0.01017361;0;0;0;758039.6;;110.4863;3842.274;89082.22;8.169067;28.93843;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98856;4.976778;3.300888;32.02117;-0.003974915;4;90;0;0;0;0.101757;-0.002717972;0.09126663;-0.003385544;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828726;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:35:42;28.93117;25;95;95;0;-0.003971959;0.01021786;0;0;0;758020.3;;110.4835;3842.254;89074.46;8.182556;28.93117;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98842;4.976521;3.300179;32.03016;-0.003971959;4;90;0;0;0;0.100708;-0.003480911;0.08945465;-0.005054474;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.82875;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:35:43;28.93843;25;95;95;0;-0.003982163;0.01021137;0;0;0;758039.6;;110.4863;3842.287;89087.44;8.177063;28.93843;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.99007;4.976749;3.300705;32.02966;-0.003982163;4;90;0;0;0;0.1010895;-0.001525879;0.09155273;-0.005149841;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828707;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:35:44;28.94267;25;95;95;0;-0.003923988;0.01011486;0;0;0;758050.9;;110.4879;3842.25;89072.8;8.181641;28.94267;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98801;4.976521;3.300636;32.02898;-0.003923988;4;90;0;0;0;0.100708;-0.00333786;0.09040833;-0.004720688;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828744;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:35:45;28.94313;25;95;95;0;-0.004037476;0.01014481;0;0;0;758052.1;;110.4881;3842.299;89092.14;8.166168;28.94313;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.9854;4.976292;3.300224;32.02602;-0.004037476;4;90;0;0;0;0.1020432;-0.003433228;0.09012222;-0.003242493;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828753;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:35:46;28.91341;25;95;95;0;-0.003972626;0.01016846;0;0;0;757973.3;;110.4766;3842.388;89127.15;8.141602;28.91341;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98512;4.977579;3.300316;32.01688;-0.003972626;4;90;0;0;0;0.09889603;-0.003910065;0.08955002;-0.00371933;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828747;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:35:47;28.9153;25;95;95;0;-0.00406189;0.01025181;0;0;0;757978.3;;110.4773;3842.426;89142.18;8.126038;28.9153;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98759;4.976492;3.29995;32.01819;-0.00406189;4;90;0;0;0;0.1005173;-0.004291534;0.09002686;-0.003671646;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828748;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:35:48;28.92766;25;95;95;0;-0.00391798;0.0102457;0;0;0;758011;;110.4821;3842.433;89144.85;8.120911;28.92766;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98705;4.976063;3.300751;32.03152;-0.00391798;4;90;0;0;0;0.1001358;-0.003623962;0.09098053;-0.003242493;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828718;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:35:49;28.92027;25;95;95;0;-0.003983403;0.01023999;0;0;0;757991.3;;110.4792;3842.411;89136.32;8.129211;28.92027;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98828;4.975891;3.30043;32.00923;-0.003983403;4;90;0;0;0;0.1001358;-0.00462532;0.0916481;-0.003623962;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828744;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:35:50;28.9157;25;95;95;0;-0.004045963;0.01013641;0;0;0;757979.3;;110.4775;3842.403;89133.14;8.133514;28.9157;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98828;4.976406;3.300705;32.02502;-0.004045963;4;90;0;0;0;0.1013756;-0.003767014;0.09059906;-0.004577637;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828745;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:35:51;28.92537;25;95;95;0;-0.003902149;0.01012096;0;0;0;758004.9;;110.4812;3842.427;89142.3;8.12619;28.92537;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98608;4.976606;3.300545;32.02981;-0.003902149;4;90;0;0;0;0.1014709;-0.003623962;0.09174347;-0.004053116;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828724;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:35:52;28.93626;25;95;95;0;-0.004006386;0.01003342;0;0;0;758033.9;;110.4854;3842.438;89146.9;8.122467;28.93626;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.9902;4.97592;3.300018;32.02318;-0.004006386;4;90;0;0;0;0.1005173;-0.002861023;0.09002686;-0.005483627;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828746;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:35:53;28.94441;25;95;95;0;-0.00404625;0.01036339;0;0;0;758055.6;;110.4886;3842.428;89142.7;8.127014;28.94441;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98787;4.976377;3.300819;32.02743;-0.00404625;4;90;0;0;0;0.1004219;-0.002384186;0.09088516;-0.005292892;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.82875;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:35:54;28.95192;25;95;95;0;-0.004017449;0.01015511;0;0;0;758075.3;;110.4915;3842.416;89138.1;8.127808;28.95192;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98787;4.976006;3.301025;32.03968;-0.004017449;4;90;0;0;0;0.101757;-0.00243187;0.08773804;-0.005292892;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828727;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:35:55;28.9514;25;95;95;0;-0.004054546;0.01022759;0;0;0;758073.9;;110.4913;3842.438;89146.64;8.122681;28.9514;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;11.98883;4.976892;3.300156;32.03018;-0.004054546;4;90;0;0;0;0.1008987;-0.003242493;0.0910759;-0.004768372;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828737;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:35:56;28.92638;25;95;95;0;-0.004077435;0.01037388;0;0;0;758007.6;;110.4816;3842.439;89147.02;8.122345;28.92638;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;12.98557;4.976892;3.300522;32.04086;-0.004077435;4;90;0;0;0;0.1003265;-0.002384186;0.08897781;-0.004482269;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828716;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:35:57;28.92244;25;95;95;0;-0.004014969;0.01009846;0;0;0;757997.3;;110.4801;3842.424;89141.16;8.129578;28.92244;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;13.98422;4.976406;3.30043;32.04945;-0.004014969;4;90;0;0;0;0.1021385;-0.00371933;0.08974075;-0.003862381;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828728;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:35:58;28.91609;25;95;95;0;-0.003927422;0.01024933;0;0;0;757980.3;;110.4776;3842.41;89135.81;8.130524;28.91609;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;13.9834;4.976206;3.30043;32.03028;-0.003927422;4;90;0;0;0;0.1005173;-0.002241135;0.0919342;-0.00333786;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828699;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:35:59;28.91566;25;95;95;0;-0.003973198;0.01030063;0;0;0;757979.3;;110.4774;3842.371;89120.4;8.145874;28.91566;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;14.9826;4.976063;3.300636;32.02605;-0.003973198;4;90;0;0;0;0.1013756;-0.003576279;0.08983612;-0.003862381;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828719;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:36:00;28.9366;25;95;95;0;-0.004003334;0.01018372;0;0;0;758034.8;;110.4856;3842.326;89102.7;8.153351;28.9366;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;14.98068;4.976721;3.300362;32.03101;-0.004003334;4;90;0;0;0;0.1002312;-0.003194809;0.08859634;-0.004816055;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828691;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:36:01;28.93614;25;95;95;0;-0.003996849;0.01032619;0;0;0;758033.4;;110.4854;3842.313;89097.74;8.161713;28.93614;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;14.98439;4.976006;3.299904;32.0439;-0.003996849;4;90;0;0;0;0.1009941;-0.003576279;0.09059906;-0.003480911;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828707;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:36:02;28.95433;25;95;95;0;-0.004056072;0.01043586;0;0;0;758081.8;;110.4924;3842.35;89112.26;8.150146;28.95433;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;14.97931;4.976978;3.300339;32.04236;-0.004056072;4;90;0;0;0;0.1004219;-0.004053116;0.09031296;-0.003767014;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828691;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:36:03;28.96196;25;95;95;0;-0.004158497;0.01040535;0;0;0;758102;;110.4954;3842.331;89104.74;8.156158;28.96196;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;14.9826;4.976263;3.300407;32.05012;-0.004158497;4;90;0;0;0;0.1000404;-0.003767014;0.08897781;-0.005245209;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828703;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:36:04;28.94142;25;95;95;0;-0.004087258;0.01037731;0;0;0;758047.6;;110.4874;3842.329;89103.98;8.156708;28.94142;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;14.98096;4.97592;3.300407;32.02557;-0.004087258;4;90;0;0;0;0.1018524;-0.003528595;0.08964539;-0.004482269;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.82871;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:36:05;28.92259;25;95;95;0;-0.003908921;0.01030292;0;0;0;757997.6;;110.4801;3842.326;89102.96;8.15387;28.92259;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;14.98123;4.975948;3.300453;32.02474;-0.003908921;4;90;0;0;0;0.1009941;-0.00371933;0.09050369;-0.004720688;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828681;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:36:06;28.93147;25;95;95;0;-0.004026795;0.01039257;0;0;0;758021;;110.4836;3842.328;89103.47;8.155823;28.93147;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;14.97945;4.976721;3.30011;32.03161;-0.004026795;4;90;0;0;0;0.1011848;-0.003528595;0.09002686;-0.004529953;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828706;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:36:07;28.92912;25;95;95;0;-0.003994656;0.01040135;0;0;0;758015;;110.4827;3842.399;89131.48;8.134827;28.92912;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;14.98274;4.976006;3.299835;32.03034;-0.003994656;4;90;0;0;0;0.1001358;-0.003242493;0.09155273;-0.00371933;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828682;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:36:08;28.91884;25;95;95;0;-0.0040205;0.01004925;0;0;0;757987.7;;110.4787;3842.447;89150.34;8.119812;28.91884;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;14.97972;4.976292;3.300453;32.04156;-0.0040205;4;90;0;0;0;0.1000404;-0.003051758;0.08983612;-0.003814697;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.82871;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:36:09;28.90962;25;95;95;0;-0.003917599;0.01018829;0;0;0;757963.1;;110.4751;3842.495;89169.2;8.103882;28.90962;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;14.98288;4.975662;3.300453;32.03354;-0.003917599;4;90;0;0;0;0.1013756;-0.003814697;0.09155273;-0.003814697;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828715;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;15;0
2022-07-20 11:36:10;28.91078;25;95;95;0;-0.004032803;0.01013527;0;0;0;757966.3;;110.4755;3842.526;89181.43;8.102112;28.91078;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;14.98219;4.975719;3.300613;32.02531;-0.004032803;4;90;0;0;0;0.1008034;-0.00295639;0.09250641;-0.002908707;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828698;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
2022-07-20 11:36:11;28.93639;25;95;95;0;-0.00399189;0.01020622;0;0;0;758034.3;;110.4855;3842.543;89188.06;8.092499;28.93639;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;1091;5.01;4.00;661;3.30;19101;14.98178;4.975691;3.300087;32.02279;-0.00399189;4;90;0;0;0;0.1019478;-0.002622604;0.09078979;-0.003051758;0;0;-23.57143;-23.57143;0;0;0;0;0;0;-23.57143;-23.57143;1297;8;0;0;0;0;9.828643;10;0;0;;;72.80929;1000000;-66.86639;8.023559E+11;;;;;0;0;73.48333;83.25074;203130;182413.1;-45.05356;0;-46.97974;0;0;4.989127;;;0;0;;;11;0
